id,id2,label,name,utterances,列3
q3ec8,133,query_w,f,left of the bottom or left of the top of the chestnut tree ,
q3ec8,134,clarify,g,eh left of the middle of the chestnut tree ,
q3ec8,135,clarify,g,so you're sort of coming round in a a sort of you're doubling back ,
q3ec8,136,check,f,a circle round the crashed spaceship ,
q3ec8,138,reply_y,g,yeah ,
q3ec8,139,clarify,g,you're doubling back a wee bit ,
q3ec8,140,acknowledge,f,right ,
q3ec8,141,align,g,okay and that's the finish ,
q3ec8,142,explain,f,right ,
q3nc1,1,ready,g,okay ,
q3nc1,2,align,g,shall we begin now ,
q3nc1,3,reply_y,f,okay ,
q3nc1,4,acknowledge,g,okay ,
q3nc1,5,query_yn,g,ehm shall we call eh north ehm the top of the page ,
q3nc1,6,reply_y,f,right okay that's fine ,
q3nc1,7,acknowledge,g,okay ,
q3nc1,8,instruct,g,ehm go straight down south past the diamond mine 'til you get just to where the words diamond mine start ,
q3nc1,9,acknowledge,f,mm okay ,
q3nc1,10,instruct,g,"go round ehm horizontally underneath diamond mine and along past the graveyard sort of up in a sort of slightly diagonal line to where the ""d"" is in the graveyard ",
q3nc1,11,align,g,okay ,
q3nc1,12,acknowledge,f,eh graveyard ,
q3nc1,13,query_yn,g,have you got the graveyard written down ,
q3nc1,14,reply_n,f,no i don't have a graveyard on this one ,
q3nc1,15,query_yn,g,do you have diamond mine ,
q3nc1,16,reply_y,f,yes i've got a gold mine ,
q3nc1,17,acknowledge,g,ah s-- ,
q3nc1,19,query_yn,g,you don't have diamond mine though ,
q3nc1,20,reply_n,f,no ,
q3nc1,21,explain,f,it's a gold mine according to this one ,
q3nc1,22,clarify,f,presumably that's the same ,
q3nc1,23,explain,g,well i've got a gold mine as well you see ,
q3nc1,24,acknowledge,f,i see mm that's interesting ,
q3nc1,25,uncodable,g,ehm oh dear ,
q3nc1,26,query_yn,g,ehm do you have a graveyard ,
q3nc1,27,reply_n,f,no no graveyard ,
q3nc1,28,explain,f,got eh carved stones at the top of the page ,
q3nc1,28.9,explain,f,and directly below the diamond sorry just beyond diamond mine below the diamond mine is the gold mine ,
q3nc1,29,acknowledge,g,right ,
q3nc1,30,check,g,so you've got a diamond mine and a gold mine ,
q3nc1,31,reply_y,f,sorry yes yes the diamond mine we've just gone past ,
q3nc1,32,align,g,right so we're down past the diamond mine ,
q3nc1,33,reply_y,f,yeah ,
q3nc1,34,align,g,and along underneath the diamond mine ,
q3nc1,35,reply_y,f,yes ,
q3nc1,36,align,g,along ,
q3nc1,37,instruct,g,ehm could we ehm up we want to go north through the graveyard and round and a-- above the carved stones ,
q3nc1,38,acknowledge,f,above the carved stones okay ,
q3nc1,39,instruct,g,ehm straight down for a while ,
q3nc1,40,query_yn,g,do you have indian country ,
q3nc1,41,reply_y,f,yes ,
q3nc1,42,uncodable,g,do you indi-- ,
q3nc1,43,explain,f,i've also got a ravine below the carved stones ,
q3nc1,44,acknowledge,g,right ,
q3nc1,45,explain,g,i don't have a ravine ,
q3nc1,46,acknowledge,f,right okay ,
q3nc1,47,ready,g,right ,
q3nc1,48,instruct,g,i want to go straight down ,
q3nc1,49,explain,f,i'll need to avoid that ,
q3nc1,50,check,g,do you you have indian country ,
q3nc1,51,reply_y,f,yes got indian country ,
q3nc1,52,instruct,g,ehm we want to go ehm we don't want to go underneath indian country we want to go above it ,
q3nc1,53,acknowledge,f,right ,
q3nc1,54,query_yn,g,sort of d-- do you have a great rock ,
q3nc1,55,reply_y,f,yes got a great rock ,
q3nc1,56,acknowledge,g,yeah ,
q3nc1,57,instruct,g,you want to go between the indian country and the great rock and actually diagonally so you're underneath the great rock ,
q3nc1,58,acknowledge,f,right ,
q3nc1,59,check,f,so going down to indian country ,
q3nc1,60,reply_y,g,uh-huh ,
q3nc1,61,clarify,g,and then up diagonally ,
q3nc1,62,check,f,above indian country ,
q3nc1,65,reply_y,g,above indian country ,
q3nc1,66,clarify,g,diagonally down to un-- h-- horizontally underneath the great rock ,
q3nc1,67,acknowledge,f,okay ,
q3nc1,68,acknowledge,g,okay i-- ,
q3nc1,69,check,f,so beneath the great rock ,
q3nc1,70,reply_y,g,right beneath the great rock ,
q3nc1,71,query_yn,g,ehm you have the gold mine next ,
q3nc1,72,reply_y,f,yeah ,
q3nc1,73,acknowledge,g,right ,
q3nc1,74,instruct,g,ehm round above horizontally over above the gold mine ,
q3nc1,75,acknowledge,f,okay ,
q3nc1,76,instruct,g,and straight down ehm do ,
q3nc1,77,query_yn,g,do you have a trout farm ,
q3nc1,78,reply_y,f,yes i've got a trout farm ,
q3nc1,79,acknowledge,g,uh-huh ,
q3nc1,80,instruct,g,ehm a sort of south down and to horizontally along underneath the trout farm so you're going down and then along to the trout farm underneath the trout farm ,
q3nc1,81,acknowledge,f,and then along to the trout farm ,
q3nc1,83,acknowledge,f,okay ,
q3nc1,84,query_yn,g,do you have the cavalry ,
q3nc1,85,reply_n,f,no there's no cavalry on this map ,
q3nc1,86,acknowledge,g,cavalry ,
q3nc1,87,explain,g,mm ehm underneath the trout farm i've got some ,
q3nc1,88,instruct,g,so if you go ehm horizontally 'til about an inch from the end of the page ,
q3nc1,89,acknowledge,f,right ,
q3nc1,90,instruct,g,and straight down 'til about two inches from the bottom of the page ,
q3nc1,91,query_yn,g,do you have cattle stockade ,
q3nc1,92,reply_y,f,yes ,
q3nc1,93,acknowledge,g,right ,
q3nc1,94,instruct,g,straight down 'til you get to that and then underneath it ,
q3nc1,95,acknowledge,f,right ,
q3nc1,96,query_yn,g,do you have bandit territory ,
q3nc1,97,acknowledge,f,okay ,
q3nc1,99,reply_y,f,yes got a bandit territory ,
q3nc1,100,acknowledge,g,right ,
q3nc1,101,instruct,g,along ,
q3nc1,102,align,g,eh af-- are you underneath the cattle stockade ,
q3nc1,103,reply_y,f,yes ,
q3nc1,104,instruct,g,ehm if you go sort of up a sort of a t-- a hill ,
q3nc1,105,query_yn,f,have you got a ,
q3nc1,107,query_yn,f,have you got a parched river bed ,
q3nc1,108,reply_n,g,no i don't ,
q3nc1,110,explain,f,right i better not avoid that ,
q3nc1,111,acknowledge,g,yeah ,
q3nc1,112,instruct,g,but if you just just stay p-- we're just at the ,
q3nc1,113,explain,g,we're nearly finished ,
q3nc1,114,instruct,g,ehm if you go under cattle stockade and then loop up slightly and then down under bandit territory ,
q3nc1,115,acknowledge,f,right ,
q3nc1,117,acknowledge,f,okay ,
q3nc1,118,instruct,g,and up t-- eh up from bandit territory to finish ,
q3nc1,119,explain,f,i don't have a finish marked on mine ,
q3nc1,120,acknowledge,g,right ,
q3nc1,121,instruct,g,okay ehm bandit territory go to your left of bandit territory and just above it put a cross for finish ,
q3nc1,122,acknowledge,f,right ,
q3nc1,124,acknowledge,f,right ,
q3nc1,125,check,f,so just above bandit territory ,
q3nc1,126,clarify,g,ehm about well i'd say about eh an inch and a half left from bandit territory just above it ,
q3nc1,127,acknowledge,f,okay ,
q3nc1,128,instruct,g,that's where the finish is ,
q3nc2,1,ready,g,eh right ,
q3nc2,2,instruct,g,the route's starting at the chestnut tree ,
q3nc2,3,align,g,okay ,
q3nc2,4,instruct,g,and i want you to go towards the left-hand side of the page ,
q3nc2,5,acknowledge,f,mmhmm ,
q3nc2,6,instruct,g,and just before you get there if if that was going forwards then turn to your right and go up about an inch and a half and then turn to your right again ,
q3nc2,7,acknowledge,f,mmhmm ,
q3nc2,8,instruct,g,then branch off above the attractive cliffs not quite in a straight not in a quite in a ninety degree angle ehm ,
q3nc2,9,instruct,f,say it start again wait from ,
q3nc2,10,acknowledge,g,uh-huh ,
q3nc2,11,clarify,g,from the chestnut tree right as if you were going forward to the edge of the page ,
q3nc2,12,acknowledge,f,mmhmm ,
q3nc2,13,clarify,g,but not quite ,
q3nc2,14,acknowledge,f,right ,
q3nc2,15,clarify,g,then turn to your right ,
q3nc2,16,acknowledge,f,mmhmm ,
q3nc2,17,clarify,g,and go up about an inch and a half or two inches turn right again not quite at ninety degrees and then turn if that was forwards turn to your left up to above the attractive hills to n-- near the vast meadow ,
q3nc2,18,acknowledge,f,mmhmm ,
q3nc2,19,align,g,right ,
q3nc2,20,instruct,g,ehm you go forward from there and you branch off ,
q3nc2,21,align,g,you can see that ehm jutty-out bit in crane bay you've g-- you've got ,
q3nc2,22,query_w,f,in where ,
q3nc2,23,reply_y,f,oh right aye ,
q3nc2,24,instruct,g,you've got to go up ehm to your left again but keep quite close when you get to that top corner ,
q3nc2,25,instruct,g,keep qu-- uh-huh ,
q3nc2,26,acknowledge,f,wait a minute ,
q3nc2,27,query_w,f,if i oh when i'm by crane bay ,
q3nc2,28,acknowledge,g,uh-huh ,
q3nc2,29,query_w,f,which direction have i been coming from ,
q3nc2,30,ready,g,right ,
q3nc2,31,reply_w,g,you've c-- you've come from vast meadow ,
q3nc2,32,align,g,right ,
q3nc2,33,reply_y,f,mmhmm ,
q3nc2,34,instruct,g,and there's an outcrop of land well you're not going quite on to that ,
q3nc2,35,acknowledge,f,right ,
q3nc2,36,align,g,right you're going up to the next corner above vast meadow ,
q3nc2,37,instruct,g,"just sort of diagonally opposite the ""c"" of crane bay ",
q3nc2,38,ready,g,right ,
q3nc2,39,clarify,g,you've got to turn to your left up the way ,
q3nc2,40,query_yn,g,do you want me to run by that one again ,
q3nc2,41,reply_y,f,yeah if you could ,
q3nc2,42,align,g,right where've we got to vast meadow ,
q3nc2,43,reply_y,f,uh-huh ,
q3nc2,44,ready,g,right ,
q3nc2,45,instruct,g,turn to your left at vast meadow ,
q3nc2,46,acknowledge,f,right ,
q3nc2,47,instruct,g,and then when it comes to crane bay you're keeping quite close to the coast ,
q3nc2,48,reply_n,f,no ,
q3nc2,49,acknowledge,g,no ,
q3nc2,50,check,g,you're not anywhere near that ,
q3nc2,51,reply_n,f,nowhere near the coast ,
q3nc2,52,instruct,g,well you should be ,
q3nc2,53,acknowledge,f,right so ,
q3nc2,54,uncodable,g,ehm ,
q3nc2,55,explain,f,i'll just go down here then ,
q3nc2,56,clarify,g,retrack to vast meadow and attractive cliffs you should be in between where it says vast meadow and the the picture of the attractive cliffs ,
q3nc2,57,acknowledge,f,oh right ,
q3nc2,58,check,g,mucked this up completely have i ,
q3nc2,59,reply_w,f,we've probably got different maps right ,
q3nc2,60,instruct,g,ehm right and you're turning left up there ,
q3nc2,61,check,f,turning left ,
q3nc2,62,reply_y,g,uh-huh towards the coast ,
q3nc2,63,acknowledge,f,right ,
q3nc2,64,clarify,g,it's not really towards the coast it's sort of what would it be northeastwards no it wouldn't be northeastwards if you were coming that way it would be northwestwards ,
q3nc2,65,acknowledge,f,right ,
q3nc2,66,instruct,g,"ehm along above where it says crane bay you keep quite close to the coast and above the ""e"" of crane bay you're making a ninety degree turn to your left again ",
q3nc2,67,acknowledge,f,right ,
q3nc2,68,instruct,g,towards the reclaimed fields ,
q3nc2,69,acknowledge,f,right ,
q3nc2,70,instruct,g,and you've got to skirt round them ehm taking a right turn ,
q3nc2,71,acknowledge,f,mmhmm ,
q3nc2,72,instruct,g,go right round ehm until you get to just above them ,
q3nc2,73,acknowledge,f,mmhmm ,
q3nc2,74,instruct,g,towards the chapel ,
q3nc2,74.9,instruct,g,and then you've got to go ,
q3nc2,75,query_w,f,towards what ,
q3nc2,76,clarify,g,the chapel ,
q3nc2,77,check,g,you do have a chapel ,
q3nc2,78,reply_n,f,no ,
q3nc2,79,acknowledge,g,oh ,
q3nc2,80,explain,f,i could draw one in ,
q3nc2,81,query_yn,g,do you have seven beeches ,
q3nc2,82,reply_y,f,i do ,
q3nc2,83,acknowledge,g,right ,
q3nc2,84,clarify,g,head up towards seven beeches then ,
q3nc2,85,acknowledge,f,mmhmm ,
q3nc2,86,instruct,g,and from seven beeches ,
q3nc2,88,ready,g,right ,
q3nc2,89,explain,g,i'll start in the right place this time suppose that's one point in my favour that i said start at the chestnut tree ,
q3nc2,90,acknowledge,f,mm ,
q3nc2,91,explain,g,that's just a habit of mine to start at the bottom of a map and work my way up ,
q3nc2,92.7,uncodable,g,sorry ,
q3nc2,93.2,ready,f,right ,
q3nc2,93.5,ready,g,okay ,
q3nc2,94,acknowledge,g,okay ,
q3nc2,94.2,explain,f,bit young for a missus ,
q3nc2,95,instruct,g,yes ,
q3nc2,96,ready,g,"right this is lindsey and melanie number ""n"" ""a"" ""q"" three ""c"" two plus minus four ""d"" ""u"" ",
q3nc2,96.2,explain,g,right if you'd like to start at the beginning ,
q3nc2,96.9,check,f,at at the start ,
q3nc2,97,clarify,g,at the start which is above the haystack ,
q3nc2,98,acknowledge,f,okay ,
q3nc2,99,align,g,right ,
q3nc2,100,reply_y,f,right ,
q3nc2,101,instruct,g,ehm if you you're heading southwards ,
q3nc2,102,acknowledge,f,mmhmm ,
q3nc2,103,instruct,g,ehm more or less straight slight bend towards the hi-- the haystack ,
q3nc2,104,instruct,g,ehm come down to about level with the carpenter's house and then you want to head along towards the carpenter's house ,
q3nc2,105,acknowledge,f,mmhmm ,
q3nc2,106,instruct,g,ehm head up ehm what what sort of angle sort of northeastwards towards green bay and stick fairly well ,
q3nc2,107,query_w,f,wait a minute towards where ,
q3nc2,108,reply_w,g,green bay at the top ,
q3nc2,109,check,f,green bay ,
q3nc2,110,reply_y,g,uh-huh ,
q3nc2,111,explain,f,ehm no green bay ,
q3nc2,112,acknowledge,g,no green bay ,
q3nc2,113,explain,g,ehm there should be an inshot at the top th-- that would look like water ,
q3nc2,114,reply_n,f,nope ,
q3nc2,115,acknowledge,g,no ,
q3nc2,116,clarify,g,anyway head up for about two and a half inches from the carpenter's house ,
q3nc2,117,acknowledge,f,right ,
q3nc2,118,align,g,right ehm ,
q3nc2,119,check,f,upwards ,
q3nc2,120,reply_y,g,yes ,
q3nc2,121,acknowledge,f,okay ,
q3nc2,122,instruct,g,and in a more or less straight line sloping slightly down the way head along for about another two inches then slope down towards seven beeches ,
q3nc2,123,acknowledge,f,mmhmm ,
q3nc2,124,instruct,g,ehm curve round slightly to your right ,
q3nc2,125,check,f,to my right ,
q3nc2,126,reply_y,g,yes ,
q3nc2,127,check,f,as i look at it ,
q3nc2,128,reply_y,g,yes ,
q3nc2,129,clarify,g,because you're going round the chapel you should be heading down towards the reclaimed fields where we got to the last time ,
q3nc2,130,acknowledge,f,right ,
q3nc2,131,instruct,g,ehm you want to go you want to circle the reclaimed fields right round to your right you want to go round the right of them as you look at it ,
q3nc2,132,acknowledge,f,right ,
q3nc2,133,instruct,g,and come along for oh about two inches again and then head down straight down southwards towards the bay ,
q3nc2,134,acknowledge,f,mmhmm ,
q3nc2,135,instruct,g,and stick fairly close to the coast for about an inch and a half ,
q3nc2,136,acknowledge,f,okay ,
q3nc2,137,instruct,g,then slope down towards vast meadow in between vast meadow and attractive cliffs ehm an angle sort of ,
q3nc2,138,instruct,f,wait a minute ,
q3nc2,139,acknowledge,g,uh-uh ,
q3nc2,140,align,g,have i lost you ,
q3nc2,141,ready,f,right ,
q3nc2,142,instruct,f,take me from reclaimed fields again ,
q3nc2,143,query_yn,g,right have you circled them not quite circled them come round to the right of them ,
q3nc2,144,acknowledge,f,come round to the right of them ,
q3nc2,145,acknowledge,g,uh-huh ,
q3nc2,146,clarify,g,right round underneath wh-- to where it says reclaimed fields ,
q3nc2,147,reply_y,f,okay ,
q3nc2,148,clarify,g,right for about an inch and a half ,
q3nc2,149,reply_y,f,right ,
q3nc2,150,align,g,right ,
q3nc2,151,reply_y,f,okay ,
q3nc2,152,instruct,g,and straight down towards the bay ,
q3nc2,153,acknowledge,f,right ,
q3nc2,154,instruct,g,and you keep fairly close to the coast for about an inch and a half of that then head ,
q3nc2,155,explain,g,i sound as if i'm making an awful lot of mistakes here ,
q3nc2,156,explain,f,no it's my old one i'm s-- scribbling out ,
q3nc2,157,instruct,g,ehm head down at a southwesterly angle towards vast meadow and the attractive cliffs ,
q3nc2,158,acknowledge,f,yes ,
q3nc2,159,align,g,right ,
q3nc2,160,instruct,g,you should be in between them you head down in a straight line between vast meadow and attractive cliffs ,
q3nc2,161,check,f,a straight line between them ,
q3nc2,162,reply_y,g,uh-huh ,
q3nc2,163,instruct,g,"until about the ""a"" of vast meadow ",
q3nc2,164,query_w,f,what ,
q3nc2,165,acknowledge,f,okay ,
q3nc2,166,align,g,right ,
q3nc2,167,instruct,g,and again the same sort of southwesterly angle down to where it says attractive cliffs ,
q3nc2,168,acknowledge,f,okay ,
q3nc2,169,align,g,right ,
q3nc2,170,instruct,g,and then a much more westerly angle for about an inch and then following the side of the map down and then curve round eastwards towards the finish ,
q3nc2,171,query_w,f,what finish ,
q3nc2,172,instruct,g,at the ch-- ,
q3nc2,174,reply_w,g,at the chestnut tree ,
q3nc2,175,acknowledge,f,right ,
q3nc2,176,explain,g,well i hope that's better than the last one was ,
q3nc2,177,acknowledge,f,okay ,
q3nc2,178,acknowledge,g,right ,
q3nc2,179,acknowledge,f,there ,
q3nc2,180,explain,g,see if that one's any it's probably ,
q3nc3,1,ready,g,right ,
q3nc3,3,acknowledge,g,so you're at the start ,
q3nc3,5,instruct,f,uh-huh ,
q3nc3,8,query_yn,f,is that above the site of forest fire ,
q3nc3,9,reply_y,g,forest fire yeah ,
q3nc3,11,acknowledge,f,right okay ,
q3nc3,12,instruct,g,and you head down towards the bottom of the map past the side of ,
q3nc3,13,check,f,through the forest fire ,
q3nc3,14,reply_n,g,no ,
q3nc3,15,clarify,g,past the side of it heading ,
q3nc3,16,query_w,f,which side ,
q3nc3,17,clarify,g,the nearest the edge of the paper ,
q3nc3,18,acknowledge,f,right ,
q3nc3,19,instruct,g,head downwards ,
q3nc3,20,acknowledge,f,mmhmm ,
q3nc3,21,instruct,g,go right down underneath the picnic site ,
q3nc3,22,explain,f,don't have haven't got a picnic site ,
q3nc3,23,instruct,g,curve round it ,
q3nc3,25,instruct,g,draw one in ,
q3nc3,26,query_w,f,where is it ,
q3nc3,27,reply_w,g,it's at the bottom of the map the bottom left-hand corner ,
q3nc3,28,instruct,g,and if you go underneath that ,
q3nc3,29,ready,f,okay ,
q3nc3,30,instruct,g,"underneath it and come back up to the other side of it in a ""u"" shape ",
q3nc3,31,uncodable,f,i-- ,
q3nc3,33,acknowledge,f,right ,
q3nc3,34,instruct,g,then go up past the the left of the adventure playground ,
q3nc3,35,acknowledge,f,right ,
q3nc3,36,instruct,g,and then turn right above the adventure playground ,
q3nc3,36.9,align,g,okay ,
q3nc3,37,uncodable,f,ehm ,
q3nc3,37.9,query_w,f,which side of the adventure playground ,
q3nc3,38,query_yn,g,right you've gone up the s-- the l-- past the left of it ,
q3nc3,39,reply_n,f,oh no ,
q3nc3,40,reply_w,f,i went up past it ,
q3nc3,41,acknowledge,f,okay ,
q3nc3,42,explain,f,i'm away up past the left of it now ,
q3nc3,43,instruct,g,and across the top of it ,
q3nc3,44,acknowledge,f,right uh-huh ,
q3nc3,46,instruct,g,and go along to about just past the middle of the page ,
q3nc3,47,query_yn,f,have you got privately owned fields ,
q3nc3,48,reply_n,g,nope ,
q3nc3,49,acknowledge,f,okay ,
q3nc3,50,explain,f,i have ,
q3nc3,51,ready,f,right ,
q3nc3,52,instruct,g,and then ,
q3nc3,53,query_w,g,where are you ,
q3nc3,54,reply_w,f,i'm in the middle of the page ,
q3nc3,55,acknowledge,g,right ,
q3nc3,56,instruct,g,go along another wee bit ,
q3nc3,57,acknowledge,f,right ,
q3nc3,58,instruct,g,right and stop ,
q3nc3,59,instruct,g,and then go up northwards ,
q3nc3,60,acknowledge,f,right ,
q3nc3,61,instruct,g,straight up for a wee bit 'til you get to the granite quarry okay ,
q3nc3,62,acknowledge,f,right ,
q3nc3,62.7,clarify,g,granite ,
q3nc3,63.2,query_w,g,is it names and everything again ,
q3nc3,63.5,ready,g,okay ,
q3nc3,64,uncodable,g,oops ,
q3nc3,64.5,explain,g,"right this is melanie and valerie and the number is ""n"" ""a"" ""q"" three ""c"" three minus plus one ""a"" ""f"" ",
q3nc3,65,instruct,g,right so we're at the start ,
q3nc3,66,reply_y,f,mmhmm ,
q3nc3,67,instruct,g,and head down towards the bottom of the page going past the left of the site of forest fire ,
q3nc3,68,acknowledge,f,right ,
q3nc3,69,instruct,g,go down and go underneath the picnic site ,
q3nc3,70,acknowledge,f,uh-huh ,
q3nc3,71,instruct,g,"and come back up the other side making a ""u"" round it ",
q3nc3,72,acknowledge,f,mmhmm ,
q3nc3,73,instruct,g,and then keep going up past the left-hand side of the adventure playground ,
q3nc3,74,acknowledge,f,mmhmm ,
q3nc3,75,instruct,g,ehm turn to the right just past the adventure playground ,
q3nc3,76,acknowledge,f,mmhmm ,
q3nc3,77,instruct,g,and go across towards just past centre of the page ,
q3nc3,78,acknowledge,f,right ,
q3nc3,79,align,g,okay ,
q3nc3,80,reply_y,f,mmhmm ,
q3nc3,81,instruct,g,and then turn up and go northwards for a bit 'til you reach the granite quarry ,
q3nc3,82,acknowledge,f,mmhmm ,
q3nc3,83,instruct,g,ehm go round the top of the granite quarry curve round it ,
q3nc3,84,query_w,f,above it or below it ,
q3nc3,85,clarify,g,above it ,
q3nc3,86,acknowledge,g,curve round it ,
q3nc3,87,instruct,f,right ,
q3nc3,88,acknowledge,g,and then ehm come down like after you've curved round it on the downwards bit ,
q3nc3,89,instruct,f,mmhmm ,
q3nc3,90,acknowledge,g,go along the top of the train crossing ,
q3nc3,91,instruct,f,mm ,
q3nc3,92,explain,f,my train crossing's at the very top of the page ,
q3nc3,93,acknowledge,g,ah ,
q3nc3,94,explain,g,well mine's ,
q3nc3,95,query_w,f,where is it how far away from the granite quarry is it ,
q3nc3,96,reply_w,g,eh no very it's right next to it ,
q3nc3,97,query_w,f,ah above it or below it or right beside it ,
q3nc3,98,clarify,g,just slightly below it ,
q3nc3,99,check,f,on the left-hand side ,
q3nc3,100,reply_y,g,mmhmm ,
q3nc3,101,ready,f,okay ,
q3nc3,102,check,f,so i'm going underneath it ,
q3nc3,103,clarify,g,above it ,
q3nc3,104,acknowledge,f,right ,
q3nc3,105,query_yn,g,and then you'll be underneath the waterfall ,
q3nc3,106,reply_y,f,that's right ,
q3nc3,107,instruct,g,and go up the left-hand side of the waterfall in a straight line ,
q3nc3,108,acknowledge,f,mmhmm ,
q3nc3,110,instruct,g,and then turn to your right ,
q3nc3,111,acknowledge,f,mmhmm ,
q3nc3,112,instruct,g,and go for about an inch ,
q3nc3,113,instruct,g,and then turn upwards again ,
q3nc3,114,query_yn,f,have you got public footpath ,
q3nc3,115,reply_n,g,no ,
q3nc3,116,acknowledge,f,oh right okay ,
q3nc3,117,instruct,g,go up for a wee bit ,
q3nc3,118,acknowledge,f,right ,
q3nc3,119,instruct,g,and then turn to your right ,
q3nc3,120,acknowledge,f,uh-huh ,
q3nc3,121,instruct,g,and then come down in a slight slope well a fairly slopey slope ,
q3nc3,122,acknowledge,f,okay ,
q3nc3,123,instruct,g,down to the fallen cairn ,
q3nc3,124,query_yn,f,that's miles away isn't it ,
q3nc3,125,reply_w,g,on the right ,
q3nc3,126,explain,f,eh i've got lion county directly on the right ,
q3nc3,127,instruct,g,well come down in a slope to about half-- halfway down the page in a diagonal line ,
q3nc3,128,acknowledge,f,mmhmm ,
q3nc3,129,instruct,g,to your right ,
q3nc3,130,acknowledge,f,uh-huh ,
q3nc3,131,instruct,g,and then go underneath ,
q3nc3,132,check,f,fallen ,
q3nc3,133,instruct,g,well i've got the fallen cairn ,
q3nc3,134,acknowledge,f,right okay ,
q3nc3,135,instruct,g,and go back up the side of it ,
q3nc3,136,acknowledge,f,mmhmm ,
q3nc3,137,instruct,g,and head up towards the limestone cliffs ,
q3nc3,138,query_w,f,ehm where are the limestone cliffs ,
q3nc3,139,reply_w,g,just above the fallen cairn ,
q3nc3,140,ready,f,right ,
q3nc3,141,query_yn,f,have you got lion county ,
q3nc3,142,reply_n,g,no ,
q3nc3,143,acknowledge,f,right ,
q3nc3,144,explain,f,well that'll be them then right okay ,
q3nc3,145,instruct,g,and go up the left-hand side of those ,
q3nc3,146,query_w,f,of where ,
q3nc3,147,clarify,g,limestone cliffs ,
q3nc3,148,acknowledge,f,right ,
q3nc3,149,instruct,g,until you reach east lake ,
q3nc3,150,acknowledge,f,right ,
q3nc3,151,instruct,g,ehm go left when you reach east lake ,
q3nc3,152,acknowledge,f,right ,
q3nc3,153,explain,g,and the finish is just to the left of it ,
q3nc3,154,query_yn,f,have you got cornfields ,
q3nc3,155,reply_y,g,yeah ,
q3nc3,156,instruct,g,but you don't go that far ,
q3nc3,157,acknowledge,f,right okay ,
q3nc3,158,align,g,right ,
q3nc3,159,reply_y,f,okay think so ,
q3nc4,1,ready,g,okay ,
q3nc4,2,explain,g,the start's above the crest falls ,
q3nc4,3,acknowledge,f,right ,
q3nc4,4,instruct,g,you start there and go to the left ,
q3nc4,5,acknowledge,f,mmhmm ,
q3nc4,6,instruct,g,a bit and then down by the side of the crest falls ,
q3nc4,7,instruct,g,and then along roughly horizontally to about an inch from the left-hand side of the page then go up ,
q3nc4,8,check,f,an inch from the left-hand side of the page ,
q3nc4,9,reply_y,g,yeah ,
q3nc4,10,check,f,past the banana tree ,
q3nc4,11,explain,g,well i've not got a banana tree on mine ,
q3nc4,12,ready,f,okay ,
q3nc4,13,query_w,f,and then to where ,
q3nc4,14,reply_w,g,and then go up the way by about four inches three inches ,
q3nc4,15,acknowledge,f,three inches okay ,
q3nc4,16,query_yn,g,have you got baboons marked on yours ,
q3nc4,17,reply_n,f,no ,
q3nc4,18,acknowledge,g,no right ,
q3nc4,19,query_yn,g,have you got a footbridge marked ,
q3nc4,20,reply_y,f,i have ,
q3nc4,21,acknowledge,g,okay ,
q3nc4,22,instruct,g,well turn right so that you go across the footbridge ,
q3nc4,23,acknowledge,f,turn right so i go across the footbridge right ,
q3nc4,24,instruct,g,and watch out beyond it ,
q3nc4,25,query_yn,g,have you got a poisoned stream marked ,
q3nc4,26,reply_n,f,no ,
q3nc4,27,acknowledge,g,no right ,
q3nc4,28,explain,g,well just beyond the footbridge is a poisoned stream ,
q3nc4,29,acknowledge,f,right ,
q3nc4,30,align,g,so and are you on the footbridge footbridge ,
q3nc4,31,reply_y,f,mmhmm ,
q3nc4,32,acknowledge,g,okay ,
q3nc4,33,instruct,g,well go to the end of the footbridge ,
q3nc4,34,acknowledge,f,right ,
q3nc4,35,instruct,g,and then down ,
q3nc4,36,check,f,straight down ,
q3nc4,37,clarify,g,straight down by about an inch ,
q3nc4,38,acknowledge,f,okay ,
q3nc4,39,instruct,g,bit more than an inch ,
q3nc4,40,acknowledge,f,right ,
q3nc4,41,instruct,g,eh now go horizontally along towards your right ,
q3nc4,42,query_w,f,for how long ,
q3nc4,43,clarify,g,about three inches ,
q3nc4,44,query_yn,g,have you got an old temple marked ,
q3nc4,45,reply_y,f,i do ,
q3nc4,46,acknowledge,g,right okay ,
q3nc4,47,instruct,g,well you go up the left-hand side of the old temple as you see it ,
q3nc4,48,query_yn,f,straight up or ,
q3nc4,49,reply_y,g,straight up yeah ,
q3nc4,50,query_yn,f,curve round ,
q3nc4,52,ready,f,okay ,
q3nc4,53,acknowledge,g,okay eh ,
q3nc4,54,query_w,g,now have you got something marked eh just above the old temple or to the left of the old temple ,
q3nc4,55,reply_w,f,i've got slate mountain ,
q3nc4,56,acknowledge,g,slate mountain okay ,
q3nc4,57,instruct,g,well go above that and round ,
q3nc4,58,check,f,straight up ,
q3nc4,59,instruct,g,still going to your left ,
q3nc4,60,check,f,still going to my left ,
q3nc4,61,align,g,y-- well y-- you're straight up just beyond the old temple ,
q3nc4,62,reply_y,f,uh-huh ,
q3nc4,63,acknowledge,g,okay ,
q3nc4,64,clarify,g,now g-- you're wanting to go left ,
q3nc4,65,query_yn,g,have you got an abandoned truck marked ,
q3nc4,66,reply_y,f,uh-huh ,
q3nc4,67,acknowledge,g,right ,
